VARIABLES="Frequency (rad/s)" "|Fx| (N/m)" "|Fy| (N/m)" "|Fz| (N/m)" "|Cx| (N)" "|Cy| (N)" "|Cz| (N)" "ang(Fx) (°)" "ang(Fy) (°)" "ang(Fz) (°)" "ang(Cx) (°)" "ang(Cy) (°)" "ang(Cz) (°)"
Zone t="Corps  1"
Zone t="Excitation force - beta =   0.000 deg",I=    20,F=POINT
 0.2947  0.201039E+07  0.617228E+07  0.323396E+08  0.734843E+06  0.291913E+09  0.448523E+08   89.83  -89.28   -7.05   90.72   89.82 -179.98
 0.3895  0.307849E+07  0.105873E+08  0.264184E+08  0.153085E+07  0.399711E+09  0.133228E+09   87.80  -86.60  -16.27  -86.62   87.61 -179.66
 0.4842  0.401814E+07  0.149356E+08  0.214940E+08  0.680075E+07  0.443151E+09  0.306085E+09   81.67  -80.09  -27.31  -80.18   79.56 -177.72
 0.5789  0.490346E+07  0.163331E+08  0.164508E+08  0.130799E+08  0.452672E+09  0.565383E+09   74.39  -71.07  -36.98  -71.44   63.73 -171.22
 0.6737  0.507406E+07  0.132536E+08  0.107230E+08  0.155902E+08  0.479131E+09  0.764601E+09   73.44  -64.19  -47.40  -65.20   47.33 -161.41
 0.7684  0.321011E+07  0.741069E+07  0.551622E+07  0.119165E+08  0.430588E+09  0.750483E+09   68.77  -62.57  -60.73  -64.79   38.66 -157.98
 0.8632  0.120608E+07  0.187727E+07  0.160262E+07  0.462785E+07  0.295177E+09  0.600026E+09   14.38  -66.13  -94.39  -72.97   26.04 -162.73
 0.9579  0.221707E+07  0.221395E+07  0.861875E+06  0.373408E+07  0.155121E+09  0.369346E+09  -64.17   95.49  151.93   97.54    7.10 -171.02
 1.0526  0.295893E+07  0.400462E+07  0.121415E+07  0.972037E+07  0.534635E+08  0.104847E+09  -85.23   88.12   97.43   89.68  -21.93  176.64
 1.1474  0.200358E+07  0.336387E+07  0.208101E+06  0.999392E+07  0.359660E+08  0.101504E+09  -99.95   74.84   46.19   78.72  175.60  -15.58
 1.2421  0.561514E+06  0.121164E+07  0.102668E+07  0.486483E+07  0.776782E+08  0.191887E+09 -163.48   68.90   44.42   78.28  132.95  -26.22
 1.3368  0.685531E+06  0.804625E+06  0.553219E+05  0.180001E+07  0.291616E+08  0.137805E+09  137.74 -143.25  -61.93 -157.79  125.53  -30.96
 1.4316  0.361378E+06  0.149944E+07  0.236896E+06  0.486382E+07  0.268680E+07  0.592194E+08   91.73 -140.66 -151.43 -137.55   86.97   22.50
 1.5263  0.175389E+06  0.461425E+06  0.107265E+06  0.199955E+07  0.956600E+07  0.358948E+08   67.74   46.02 -170.53  -52.22  -94.78  117.25
 1.6211  0.346422E+06  0.678471E+06  0.208949E+05  0.186607E+07  0.532044E+07  0.529564E+08  101.18  -57.61    4.72  -58.47 -103.31   64.11
 1.7158  0.357250E+06  0.750182E+06  0.107802E+06  0.198477E+07  0.158238E+07  0.320056E+08   84.49  -55.87   89.36  -56.47   20.51 -163.03
